Customer_ID,Business_Type,Customer_Segment,Industry,State,City,Registration_Date,Registration_Month,Business_Age,Number_of_Employees,Monthly_Revenue_Capped,Risk_Score,Churn_Status,Acquisition_Channel,Is_Moniebook_User,First_Moniebook_Usage_Date,Days_To_Adopt_Moniebook,Moniebook_Usage_Events,Moniebook_Sessions,Total_Transaction_Records,Successful_Transactions,Failed_Transactions,Total_Transaction_Value,Total_Fees,Total_Profit,Products_With_Transactions,Avg_Transaction_Value,Engagement_Days,Total_Logins,Push_Notifications_Opened,Email_Clicks,Support_Tickets,Avg_Satisfaction_Score,Latest_CLV,Latest_Total_Revenue,Latest_Total_Transactions,Latest_Products_Used,Latest_Days_Since_Last_Login
CUST001530,"Limited Liability Company",Medium,Retail,Oyo,Oyo,"2024-02-28 00:00:00",2024-02-01,5.30,45,6818056.00,5.00,Inactive,"Agent Network",0,NULL,NULL,0,0,111,104,7,50526104.96,339483.63,174096.68,4,463542.25,23,179,52,14,2,6.85,548955.83,290452.82,104,4,10
CUST001531,"Registered Business Name",Enterprise,Retail,Lagos,Alaba,"2025-11-18 00:00:00",2025-11-01,4.30,250,17256664.00,10.80,Active,Website,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,16,5,4,0,6.85,0.00,0.00,0,0,18
CUST001532,"Sole Proprietorship",Small,Retail,Ogun,Abeokuta,"2024-03-07 00:00:00",2024-03-01,7.40,11,2422777.00,78.70,Inactive,Website,0,NULL,NULL,0,0,107,93,14,15658096.02,92165.90,47095.00,3,150558.62,22,107,30,16,2,6.22,NULL,NULL,93,3,17
CUST001533,"Sole Proprietorship",Micro,Wholesale,Lagos,Mushin,"2025-11-06 00:00:00",2025-11-01,2.80,5,178467.00,29.50,Active,"Field Sales",0,NULL,NULL,0,0,6,6,0,28297.65,186.52,108.23,2,5659.53,2,3,0,2,0,6.60,169.92,108.23,6,2,23
CUST001534,"Sole Proprietorship",Micro,"Food & Restaurant",Lagos,Alaba,"2024-12-22 00:00:00",2024-12-01,2.40,1,5526272.00,60.60,Inactive,Referral,0,NULL,NULL,0,0,31,26,5,11578859.67,132240.02,69328.56,3,385961.99,13,22,3,6,0,6.33,154323.01,89204.05,26,3,10
CUST001535,"Registered Business Name",Small,Agriculture,Lagos,Lekki,"2024-11-02 00:00:00",2024-11-01,6.40,15,27902976.04,35.20,Active,"Field Sales",0,NULL,NULL,0,0,31,25,6,52810646.65,310798.16,191220.83,2,1886094.52,14,81,25,14,0,6.14,1233746.17,1425939.76,25,2,8
CUST001536,"Registered Business Name",Micro,Fashion,Oyo,Oyo,"2025-12-05 00:00:00",2025-12-01,12.70,4,766695.00,71.00,Inactive,"Social Media",0,NULL,NULL,0,0,2,2,0,35202.74,211.22,103.40,1,17601.37,1,0,0,0,0,5.80,145.79,NULL,2,1,NULL
CUST001537,Partnership,Micro,Fashion,Lagos,Ajah,"2025-05-17 00:00:00",2025-05-01,7.30,1,688641.00,43.60,Active,Referral,0,NULL,NULL,0,0,9,9,0,130767.82,640.08,300.91,1,14529.76,8,17,3,5,2,6.56,569.25,403.72,9,1,18
CUST001538,"Sole Proprietorship",Enterprise,FMCG,Delta,Sapele,"2025-07-08 00:00:00",2025-07-01,4.10,284,14167008.00,47.40,Active,Website,1,"2025-10-01 00:00:00",85,4,26,69,61,8,46827588.59,235639.85,131792.70,4,720424.44,6,127,41,4,1,7.12,542666.34,212685.22,61,4,27
CUST001539,"Agent Network",Small,Retail,Edo,"Benin City","2025-10-13 00:00:00",2025-10-01,4.20,20,1382851.00,5.00,Churned,"Trade Fair",1,"2025-10-07 00:00:00",-6,5,32,18,14,4,1244080.30,14886.87,6206.38,3,73181.19,3,37,6,2,1,6.43,14601.15,6251.83,14,3,18
CUST001540,"Sole Proprietorship",Small,"Beauty & Personal Care",Oyo,Oyo,"2025-09-30 00:00:00",2025-09-01,5.00,18,5583979.00,42.60,Active,"Partner Bank",1,"2025-10-08 00:00:00",8,4,46,16,16,0,2938908.26,11799.69,5832.79,4,183681.77,4,38,13,7,0,6.57,15417.57,6042.55,16,4,18
CUST001541,"Sole Proprietorship",Medium,FMCG,FCT,Kubwa,"2025-06-04 00:00:00",2025-06-01,2.30,70,6125465.00,54.80,Active,"Field Sales",1,"2025-08-02 00:00:00",59,9,83,81,74,7,19898392.92,87075.22,40207.97,4,248729.91,7,135,47,10,1,6.97,114233.72,44771.20,74,4,15
CUST001542,"Registered Business Name",Small,Retail,Ogun,Sagamu,"2025-09-29 00:00:00",2025-09-01,9.20,17,6485683.00,48.20,Active,"Field Sales",1,"2025-11-10 00:00:00",42,4,34,14,13,1,4109581.21,20887.22,10704.99,3,293541.52,4,43,16,5,0,6.05,26230.42,11231.18,13,3,17
CUST001543,"Agent Network",Small,Fashion,"Akwa Ibom","Ikot Ekpene","2024-09-28 00:00:00",2024-09-01,1.10,13,1095425.00,42.80,Inactive,"Field Sales",1,"2025-02-02 00:00:00",127,12,90,75,71,4,2947429.95,10476.67,6155.42,3,41513.10,16,81,24,23,1,7.23,14775.98,6326.69,71,3,13
CUST001544,"Registered Business Name",Small,"Food & Restaurant",Edo,Ekpoma,"2024-08-15 00:00:00",2024-08-01,4.60,20,1475000.00,38.00,Active,Referral,0,NULL,NULL,0,0,82,74,8,4008672.36,30716.88,14833.40,2,52060.68,17,111,26,11,1,6.52,24724.85,15748.31,74,2,30
CUST001545,"Sole Proprietorship",Enterprise,Wholesale,Ogun,Sagamu,"2025-10-30 00:00:00",2025-10-01,14.50,136,22324728.00,45.70,Active,"Field Sales",1,"2025-12-02 00:00:00",33,1,10,47,41,6,39638012.71,237880.95,118938.51,4,921814.25,3,48,13,1,0,6.70,351755.22,137862.13,41,4,18
CUST001546,"Registered Business Name",Micro,Retail,Delta,Asaba,"2025-07-13 00:00:00",2025-07-01,NULL,4,913806.00,82.90,Inactive,"Field Sales",0,NULL,NULL,0,0,30,27,3,899997.43,5629.00,2902.23,2,29999.91,6,11,3,0,1,5.78,4618.20,2941.53,27,2,29
CUST001547,"Sole Proprietorship",Micro,"Education Services",Lagos,Ikeja,"2025-07-22 00:00:00",2025-07-01,3.40,5,479002.00,42.30,Active,"Field Sales",0,NULL,NULL,0,0,24,23,1,458232.90,1641.55,1310.02,1,21820.61,6,22,3,3,0,6.42,1985.44,1408.11,23,1,20
CUST001548,"Sole Proprietorship",Small,"Education Services",Lagos,Yaba,"2025-03-09 00:00:00",2025-03-01,10.00,NULL,3180152.00,33.20,Churned,"Agent Network",0,NULL,NULL,0,0,51,41,10,14270137.13,130860.13,71107.60,3,279806.61,10,55,15,9,0,6.47,123674.55,71488.18,41,3,21
CUST001549,Partnership,Small,Electronics,Kano,Wudil,"2025-10-08 00:00:00",2025-10-01,2.70,10,704815.00,59.50,Churned,"Social Media",0,NULL,NULL,0,0,12,12,0,303547.63,1708.27,810.07,2,25295.64,3,19,4,7,0,5.83,1430.03,910.85,12,2,NULL
CUST001550,"Sole Proprietorship",Medium,FMCG,Ogun,"Sango Ota","2025-10-11 00:00:00",2025-10-01,7.60,29,5571683.00,48.70,Active,"Field Sales",1,"2025-12-24 00:00:00",74,1,4,27,25,2,6536683.83,37294.25,18492.24,4,251410.92,3,23,7,5,0,7.80,47182.95,18492.24,25,4,21
CUST001551,"Sole Proprietorship",Micro,Wholesale,Oyo,Ibadan,"2024-05-09 00:00:00",2024-05-01,1.50,4,462114.00,46.40,Active,"Social Media",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,3,6,0,1,1,5.67,0.00,0.00,0,0,353
CUST001552,"Sole Proprietorship",Micro,"Food & Restaurant",Ogun,Sagamu,"2024-10-03 00:00:00",2024-10-01,3.00,4,508739.00,76.30,Active,Referral,1,"2025-02-08 00:00:00",128,8,54,72,66,6,1555905.20,8373.18,4219.23,4,21914.16,15,48,12,17,1,6.84,11138.01,4365.28,66,4,26
CUST001553,"Sole Proprietorship",Small,FMCG,"Akwa Ibom",Uyo,"2024-12-06 00:00:00",2024-12-01,1.90,13,1579292.00,21.60,Active,"Agent Network",0,NULL,NULL,0,0,60,53,7,3463343.76,21957.69,11228.87,4,57722.40,13,77,23,5,1,6.38,21338.10,11290.00,53,4,6
CUST001554,"Registered Business Name",Micro,"Education Services",Rivers,Bonny,"2024-02-14 00:00:00",2024-02-01,3.10,4,535543.00,58.40,Active,"Field Sales",0,NULL,NULL,0,0,24,21,3,422882.81,1855.53,1340.14,1,19221.95,23,58,7,17,3,6.18,1912.48,1356.37,21,1,10
CUST001555,"Registered Business Name",Micro,Retail,Kaduna,Zaria,"2025-03-09 00:00:00",2025-03-01,4.60,5,594231.00,58.70,Active,Referral,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,10,25,1,13,1,6.59,0.00,0.00,0,0,30
CUST001556,"Sole Proprietorship",Small,Electronics,Lagos,Mushin,"2024-02-02 00:00:00",2024-02-01,13.50,6,2142778.00,66.00,Active,"Social Media",1,"2024-12-05 00:00:00",307,16,103,132,118,14,9652839.45,55429.60,28095.50,3,74252.61,23,138,36,23,3,6.85,69512.89,29763.60,118,3,14
CUST001557,"Limited Liability Company",Micro,Retail,Abia,Umuahia,"2025-02-13 00:00:00",2025-02-01,13.50,2,1371681.00,NULL,Active,Website,0,NULL,NULL,0,0,15,13,2,667919.57,3304.41,1790.51,1,47708.54,11,22,3,4,0,6.39,2524.62,1790.51,13,1,15
CUST001558,"Limited Liability Company",Micro,Agriculture,Lagos,Yaba,"2025-02-25 00:00:00",2025-02-01,4.70,4,265306.00,83.80,Active,"Partner Bank",1,"2025-03-06 00:00:00",9,11,77,63,56,7,959610.39,4018.11,2062.50,4,15231.91,11,41,8,14,1,6.80,5721.05,2242.23,56,4,29
CUST001559,"Registered Business Name",Micro,FMCG,Delta,Asaba,"2024-11-13 00:00:00",2024-11-01,2.10,5,805454.00,49.40,Active,"Agent Network",0,NULL,NULL,0,0,37,33,4,1208084.13,4891.62,2147.78,2,32650.92,14,34,4,13,0,6.93,NULL,2224.46,33,2,9
CUST001560,"Sole Proprietorship",Micro,"Beauty & Personal Care","Akwa Ibom","Ikot Ekpene","2025-07-04 00:00:00",2025-07-01,5.20,4,311132.00,40.50,Churned,Website,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,0,0,0,0,0,NULL,NULL,0.00,0,0,NULL
CUST001561,"Registered Business Name",Small,"Beauty & Personal Care",Lagos,Lekki,"2024-02-20 00:00:00",2024-02-01,7.40,18,2851741.00,72.50,Active,Referral,1,"2025-03-10 00:00:00",384,15,131,162,152,10,19341316.84,101021.12,51239.41,4,127245.51,23,132,34,29,1,6.95,134200.12,52596.56,152,4,NULL
CUST001562,"Sole Proprietorship",Micro,"Beauty & Personal Care",FCT,Garki,"2024-05-12 00:00:00",2024-05-01,10.30,3,776923.00,55.40,Active,"Agent Network",0,NULL,NULL,0,0,59,53,6,6297932.75,87510.20,46093.15,2,112463.08,20,38,5,16,0,6.18,81814.55,52111.18,53,2,21
CUST001563,"Agent Network",Micro,"Education Services",Kano,Wudil,"2025-08-15 00:00:00",2025-08-01,1.90,5,306627.00,37.00,Active,"Trade Fair",0,NULL,NULL,0,0,31,28,3,314801.65,1876.24,1026.79,3,11659.32,5,16,4,4,0,5.92,1790.72,1035.10,28,3,14
CUST001564,"Sole Proprietorship",Small,FMCG,Edo,Ekpoma,"2024-09-24 00:00:00",2024-09-01,2.10,9,2853257.00,57.90,Active,"Field Sales",0,NULL,NULL,0,0,81,74,7,23489901.33,259496.34,136234.99,3,297340.52,16,86,28,11,2,6.25,257734.00,148979.19,74,3,12
CUST001565,"Agent Network",Micro,Wholesale,FCT,Wuse,"2024-11-29 00:00:00",2024-11-01,5.50,5,190855.00,61.60,Active,Referral,0,NULL,NULL,0,0,51,45,6,478819.94,2969.89,1569.80,2,9576.40,14,33,6,17,0,7.11,2472.50,1574.84,45,2,11
CUST001566,"Sole Proprietorship",Micro,"Beauty & Personal Care",Rivers,Bonny,"2025-10-22 00:00:00",2025-10-01,2.40,1,391665.00,60.10,Active,"Partner Bank",1,"2025-12-26 00:00:00",65,1,16,4,4,0,62758.06,224.83,143.41,3,15689.52,3,8,2,3,0,6.67,334.93,143.41,4,3,6
CUST001567,"Sole Proprietorship",Small,Electronics,Rivers,Eleme,"2025-05-21 00:00:00",2025-05-01,6.80,16,1041395.00,54.10,Active,"Social Media",1,"2025-12-11 00:00:00",204,2,17,34,33,1,1020855.53,6936.28,3441.65,3,30025.16,8,44,10,6,0,5.83,8037.97,3441.65,33,3,NULL
CUST001568,"Registered Business Name",Small,FMCG,Oyo,Oyo,"2024-06-18 00:00:00",2024-06-01,12.00,13,3301929.00,37.80,Inactive,"Trade Fair",1,"2025-02-17 00:00:00",244,13,76,66,65,1,10466268.74,52165.96,26568.97,2,163535.45,19,119,36,26,2,6.80,58482.81,27592.74,65,2,11
CUST001569,"Limited Liability Company",Medium,Logistics,Abia,Umuahia,"2025-01-04 00:00:00",2025-01-01,7.50,61,3068791.00,23.40,Active,"Social Media",0,NULL,NULL,0,0,70,62,8,21962311.32,254435.98,143699.99,3,332762.29,12,114,28,9,0,6.62,285906.88,165264.09,62,3,11
CUST001570,"Sole Proprietorship",Micro,"Food & Restaurant","Akwa Ibom","Ikot Ekpene","2024-08-01 00:00:00",2024-08-01,14.10,2,676707.00,82.00,Churned,"Field Sales",0,NULL,NULL,0,0,32,30,2,836015.70,4270.75,1734.13,3,27867.19,10,31,4,8,2,6.64,3905.80,2257.69,30,3,15
CUST001571,"Registered Business Name",Small,Retail,Kaduna,Zaria,"2024-11-28 00:00:00",2024-11-01,7.30,13,2363385.00,22.60,Active,"Agent Network",0,NULL,NULL,0,0,12,12,0,7401840.21,133233.12,74759.97,1,616820.02,14,73,17,11,0,6.31,105411.56,74759.97,12,1,27
CUST001572,"Sole Proprietorship",Medium,Logistics,Lagos,Alaba,"2025-04-02 00:00:00",2025-04-01,2.80,63,3726358.00,23.30,Active,"Social Media",0,NULL,NULL,0,0,76,69,7,12088880.75,77733.85,39010.05,3,161185.08,9,78,24,10,1,6.62,70123.61,40533.88,69,3,10
CUST001573,"Agent Network",Micro,Fashion,Oyo,Oyo,"2025-02-28 00:00:00",2025-02-01,1.60,4,389269.00,53.20,Active,"Trade Fair",0,NULL,NULL,0,0,16,15,1,171444.55,926.06,392.30,1,11429.64,11,21,1,13,2,6.46,637.08,451.83,15,1,16
CUST001574,"Sole Proprietorship",Small,Wholesale,Ogun,"Sango Ota","2024-07-16 00:00:00",2024-07-01,3.40,17,714750.00,35.10,Active,,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,9,3,1,0,6.50,0.00,0.00,0,0,147
CUST001575,"Limited Liability Company",Micro,Retail,Delta,Ughelli,"2024-07-09 00:00:00",2024-07-01,4.50,1,318023.00,31.90,Active,"Field Sales",0,NULL,NULL,0,0,45,43,2,593334.29,2518.99,1159.31,2,13185.21,18,41,9,12,2,6.31,2049.92,1305.68,43,2,17
CUST001576,"Sole Proprietorship",Small,Retail,"Akwa Ibom",Eket,"2024-06-01 00:00:00",2024-06-01,1.20,NULL,2581790.00,72.10,Active,"Agent Network",1,"2025-01-15 00:00:00",228,13,110,145,139,6,15963864.04,81706.38,42042.48,4,113218.89,19,166,50,25,2,6.75,109857.38,43056.00,139,4,6
CUST001577,"Sole Proprietorship",Micro,Pharmacy,Kano,Dala,"2025-02-26 00:00:00",2025-02-01,6.70,4,402385.00,62.70,Active,Website,0,NULL,NULL,0,0,21,19,2,261694.08,1589.28,743.43,1,13084.70,11,35,5,12,2,6.41,1113.59,789.78,19,1,24
CUST001578,"Sole Proprietorship",Small,Pharmacy,Lagos,Ajah,"2025-09-28 00:00:00",2025-09-01,2.50,12,1799897.00,NULL,Active,,1,"2025-11-03 00:00:00",36,4,33,25,23,2,1670775.98,8936.76,4881.85,3,69615.67,4,32,10,5,1,7.13,11555.38,4947.71,23,3,14
CUST001579,"Sole Proprietorship",Small,Retail,Ogun,"Sango Ota","2025-06-18 00:00:00",2025-06-01,2.40,7,1126023.00,55.60,Active,"Social Media",1,"2025-09-04 00:00:00",78,4,18,17,15,2,645108.85,3127.05,1316.97,2,37947.58,7,64,23,7,1,6.41,3587.76,1692.74,15,2,26
CUST001580,"Sole Proprietorship",Small,Retail,Kaduna,Kafanchan,"2024-03-05 00:00:00",2024-03-01,NULL,11,2271788.00,34.60,Active,Referral,0,NULL,NULL,0,0,147,136,11,19691816.23,216903.42,109055.33,4,142694.32,22,123,33,16,0,7.16,218426.77,115569.72,136,4,29
CUST001581,"Limited Liability Company",Small,Fashion,Lagos,Yaba,"2025-09-29 00:00:00",2025-09-01,7.70,16,1754684.00,58.20,Active,Website,0,NULL,NULL,0,0,21,18,3,1796759.14,10678.43,5583.68,3,89837.96,4,21,5,1,0,6.88,9659.77,5583.68,18,3,5
CUST001582,"Sole Proprietorship",Medium,Retail,Niger,Bida,"2025-06-15 00:00:00",2025-06-01,7.20,68,3657782.00,24.60,Active,"Partner Bank",1,"2025-06-10 00:00:00",-5,11,74,30,26,4,11437706.33,157040.44,82605.11,3,394403.67,7,92,27,8,1,6.89,227179.11,97272.15,26,3,18
CUST001583,"Sole Proprietorship",Small,Electronics,Rivers,Bonny,"2025-10-22 00:00:00",2025-10-01,13.60,7,2139753.00,55.20,Active,,0,NULL,NULL,0,0,10,8,2,3570960.20,59885.13,29103.35,3,357096.02,3,14,5,3,0,6.73,51280.50,29641.91,8,3,12
CUST001584,"Sole Proprietorship",Micro,FMCG,Oyo,Ogbomosho,"2025-03-08 00:00:00",2025-03-01,9.10,5,200727.00,71.50,Active,"Partner Bank",1,"2025-06-07 00:00:00",91,12,75,24,22,2,148390.03,696.70,398.37,2,6451.74,10,21,1,11,1,6.76,NULL,398.37,22,2,26
CUST001585,"Sole Proprietorship",Enterprise,Pharmacy,FCT,Wuse,"2025-01-12 00:00:00",2025-01-01,6.60,208,20574033.00,6.60,Active,"Agent Network",0,NULL,NULL,0,0,161,146,15,116500359.27,767201.29,370900.32,3,761440.26,12,173,44,7,0,7.20,680085.52,393113.02,146,3,24
CUST001586,"Registered Business Name",Small,Wholesale,Ogun,Abeokuta,"2025-03-06 00:00:00",2025-03-01,15.70,17,871251.00,56.90,Active,"Field Sales",1,"2025-06-12 00:00:00",98,11,72,44,43,1,1796798.42,8709.55,4769.06,3,41786.01,10,85,21,17,1,7.09,11296.30,4836.78,43,3,28
CUST001587,"Limited Liability Company",Micro,"Food & Restaurant",Rivers,Obio-Akpor,"2025-01-24 00:00:00",2025-01-01,2.10,1,466100.00,54.00,Active,Referral,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,2,9,2,3,1,7.05,0.00,0.00,0,0,193
CUST001588,"Sole Proprietorship",Small,"Food & Restaurant",Lagos,Lekki,"2024-11-03 00:00:00",2024-11-01,8.10,NULL,1649695.00,40.80,Active,"Partner Bank",0,NULL,NULL,0,0,88,77,11,5280736.21,25638.77,13052.90,3,60698.12,14,87,20,10,0,6.84,23585.21,13633.07,77,3,8
CUST001589,"Limited Liability Company",Small,"Education Services",Delta,Asaba,"2025-11-01 00:00:00",2025-11-01,4.80,18,2856608.00,65.10,Active,Referral,1,"2025-12-18 00:00:00",47,1,21,6,5,1,802943.01,2231.36,940.71,2,133823.84,2,15,3,4,0,5.80,2250.93,1062.01,5,2,22
CUST001590,"Sole Proprietorship",Enterprise,Fashion,Anambra,Ekwulobia,"2024-05-04 00:00:00",2024-05-01,6.40,188,21469673.00,18.90,Churned,"Social Media",0,NULL,NULL,0,0,196,179,17,193313924.07,1210693.52,633775.84,4,1001626.55,14,193,68,10,1,6.09,1233746.17,1387300.80,179,4,10
CUST001591,"Registered Business Name",Small,Logistics,Delta,Warri,"2024-02-28 00:00:00",2024-02-01,4.10,9,1564305.00,76.90,Churned,,0,NULL,NULL,0,0,108,99,9,5718719.39,34725.70,18841.58,3,54987.69,21,112,25,16,1,6.40,33454.32,19337.76,99,3,30
CUST001592,"Registered Business Name",Small,"Food & Restaurant",Ogun,Abeokuta,"2025-06-21 00:00:00",2025-06-01,4.30,7,1621391.00,39.30,Inactive,"Trade Fair",0,NULL,NULL,0,0,45,43,2,8362268.01,117308.00,57653.57,4,190051.55,7,34,6,6,0,6.75,112201.38,59365.81,43,4,7
CUST001593,"Sole Proprietorship",Micro,FMCG,Delta,Ughelli,"2025-05-22 00:00:00",2025-05-01,6.30,4,243191.00,23.70,Active,"Field Sales",0,NULL,NULL,0,0,11,9,2,87707.68,537.36,331.61,1,7973.43,8,15,2,5,1,7.34,467.57,331.61,9,1,19
CUST001594,"Sole Proprietorship",Micro,Fashion,Kano,Kano,"2024-03-08 00:00:00",2024-03-01,6.50,5,838951.00,NULL,Churned,"Partner Bank",0,NULL,NULL,0,0,121,113,8,6501821.55,75090.65,38272.46,4,55571.12,20,63,10,15,3,6.67,72834.57,38536.81,113,4,29
CUST001595,"Sole Proprietorship",Small,"Food & Restaurant",Enugu,Nsukka,"2024-06-30 00:00:00",2024-06-01,5.60,17,1317354.00,63.50,Active,"Social Media",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,1,0,0,0,0,5.20,0.00,0.00,0,0,NULL
CUST001596,"Sole Proprietorship",Micro,"Food & Restaurant",Abia,Aba,"2025-07-20 00:00:00",2025-07-01,6.50,5,186442.00,40.10,Inactive,"Partner Bank",1,"2025-12-21 00:00:00",154,3,26,26,24,2,197479.14,938.19,405.52,4,7899.17,6,5,0,10,2,6.57,1191.96,NULL,24,4,3
CUST001597,"Sole Proprietorship",Small,Wholesale,Abia,Aba,"2025-09-03 00:00:00",2025-09-01,4.30,10,NULL,9.80,Active,"Field Sales",0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,4,11,3,1,0,7.30,0.00,0.00,0,0,18
CUST001598,"Limited Liability Company",Micro,"Fuel Station",Anambra,Ekwulobia,"2024-05-15 00:00:00",2024-05-01,1.90,3,965905.00,57.10,Active,Website,1,"2025-07-09 00:00:00",420,9,67,117,108,9,6838036.44,23033.20,10783.17,4,61053.90,20,52,10,15,1,6.91,NULL,12266.51,108,4,5
CUST001599,"Agent Network",Small,Pharmacy,Lagos,Ikorodu,"2024-04-05 00:00:00",2024-04-01,4.50,16,2649470.00,48.50,Active,"Agent Network",1,"2025-05-18 00:00:00",408,12,104,156,143,13,32783619.56,352625.61,152181.94,6,218557.46,21,168,42,27,0,6.68,583966.24,195731.94,143,6,23
CUST001600,"Registered Business Name",Micro,FMCG,FCT,Abuja,"2024-10-01 00:00:00",2024-10-01,NULL,4,634046.00,61.70,Inactive,Website,0,NULL,NULL,0,0,14,14,0,413093.37,2478.55,1294.18,1,29506.67,15,33,8,12,0,6.47,1824.79,1294.18,14,1,45
CUST001601,"Limited Liability Company",Small,Agriculture,Kwara,Ilorin,"2024-05-23 00:00:00",2024-05-01,1.80,9,1242473.00,49.90,Active,"Partner Bank",1,"2024-12-27 00:00:00",218,20,123,71,64,7,3028440.19,18413.84,8964.62,3,44535.89,20,158,45,30,3,7.38,23786.95,10184.95,64,3,24
CUST001602,"Sole Proprietorship",Small,Electronics,Anambra,Nnewi,"2024-07-19 00:00:00",2024-07-01,14.70,17,1988995.00,47.10,Active,"Social Media",1,"2024-12-04 00:00:00",138,15,106,121,105,16,15565044.20,160012.36,73793.76,5,129708.70,18,123,36,30,0,7.52,205733.65,74339.17,105,5,3
CUST001603,"Sole Proprietorship",Enterprise,"Beauty & Personal Care",Rivers,Eleme,"2024-10-29 00:00:00",2024-10-01,NULL,253,18103031.00,59.30,Active,"Field Sales",1,"2024-12-04 00:00:00",36,14,97,272,247,25,201781383.50,1081370.50,566761.66,6,779078.70,15,284,84,18,2,7.12,1233746.17,684728.72,247,6,4
CUST001604,"Sole Proprietorship",Micro,Electronics,Lagos,Mushin,"2025-11-11 00:00:00",2025-11-01,0.40,3,421890.00,75.70,Churned,Referral,0,NULL,NULL,0,0,6,4,2,294714.83,1683.72,692.39,2,49119.14,2,5,1,1,0,6.40,1087.05,692.39,4,2,8
CUST001605,"Registered Business Name",Micro,Retail,Lagos,Ikeja,"2025-08-12 00:00:00",2025-08-01,7.80,3,367107.00,56.80,Active,"Social Media",0,NULL,NULL,0,0,22,21,1,325208.32,1889.04,1287.60,2,15486.11,5,13,0,5,0,6.48,2021.53,1287.60,21,2,17
CUST001606,"Limited Liability Company",Medium,Retail,Kwara,Ilorin,"2025-08-22 00:00:00",2025-08-01,10.20,48,5855710.00,93.70,Active,"Field Sales",1,"2025-10-05 00:00:00",44,5,37,48,40,8,11832428.91,66084.21,38132.56,4,251753.81,5,45,13,5,0,6.04,98376.22,38556.23,40,4,60
CUST001607,"Registered Business Name",Enterprise,"Fuel Station",Oyo,Ogbomosho,"2024-12-30 00:00:00",2024-12-01,0.50,320,NULL,22.80,Active,"Field Sales",0,NULL,NULL,0,0,125,109,16,92632452.31,627779.64,338632.51,2,771937.10,13,170,60,12,0,6.73,537883.79,342601.14,109,2,17
CUST001608,"Registered Business Name",Enterprise,"Beauty & Personal Care",Kano,Kano,"2024-12-23 00:00:00",2024-12-01,15.40,176,21552554.00,NULL,Active,"Social Media",1,"2025-10-31 00:00:00",312,2,16,188,173,15,143887171.39,830333.13,425731.96,4,808354.90,13,204,63,12,3,5.78,1233746.17,495054.48,173,4,8
CUST001609,"Registered Business Name",Medium,Fashion,Lagos,Ajah,"2025-05-11 00:00:00",2025-05-01,NULL,39,4159698.00,81.80,Active,"Field Sales",1,"2025-12-19 00:00:00",222,2,9,47,40,7,9746936.01,35773.46,18495.25,3,221521.27,8,65,13,6,0,7.48,43770.40,18741.34,40,3,42
CUST001610,"Sole Proprietorship",Micro,FMCG,Lagos,Alaba,"2024-08-11 00:00:00",2024-08-01,7.00,2,445158.00,54.70,Active,"Partner Bank",0,NULL,NULL,0,0,12,12,0,218547.27,606.74,313.53,1,18212.27,17,35,4,13,2,6.71,442.08,313.53,12,1,21
CUST001611,"Registered Business Name",Micro,"Food & Restaurant",FCT,Gwarinpa,"2024-06-02 00:00:00",2024-06-01,5.80,5,723910.00,56.00,Churned,Referral,0,NULL,NULL,0,0,0,0,0,0.00,0.00,0.00,0,NULL,5,14,2,5,1,5.94,0.00,0.00,0,0,NULL
CUST001612,"Limited Liability Company",Small,"Food & Restaurant",Anambra,Onitsha,"2025-04-18 00:00:00",2025-04-01,5.60,9,1754182.00,43.30,Inactive,"Field Sales",1,"2025-09-24 00:00:00",159,3,22,54,51,3,3362480.33,20435.45,10298.45,3,63443.03,9,31,4,6,1,7.16,24141.53,10336.77,51,3,8
CUST001613,"Registered Business Name",Micro,"Food & Restaurant",FCT,Gwarinpa,"2024-12-18 00:00:00",2024-12-01,7.30,3,348492.00,40.00,Active,"Field Sales",1,"2025-09-05 00:00:00",261,4,41,58,52,6,863072.52,4434.11,2070.62,4,15141.62,13,34,5,13,2,7.23,5480.57,2147.98,52,4,12
CUST001614,"Limited Liability Company",Small,"Education Services",Lagos,Ajah,"2025-03-19 00:00:00",2025-03-01,10.50,6,2834282.00,46.80,Active,"Field Sales",1,"2025-08-05 00:00:00",139,11,87,53,50,3,6425872.28,31019.93,15173.31,3,131140.25,10,68,16,9,1,7.04,36066.38,15442.68,50,3,19
CUST001615,"Sole Proprietorship",Micro,Agriculture,Rivers,Obio-Akpor,"2024-03-21 00:00:00",2024-03-01,NULL,3,546580.00,58.00,Active,"Field Sales",1,"2025-08-11 00:00:00",508,4,26,76,70,6,1887515.77,11358.80,5569.08,4,26215.50,22,64,14,18,0,6.46,NULL,5838.89,70,4,24
